ID,ID_original,GUID,Date (GMT),URL,Post_Title,Q1,Q2,Q3_1_og,Q3_2_og,Train,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q3_clean,text_content,image_data_url,final_input,GPT_41_finetune_1,GPT_41_finetune_1_raw,GPT_41_finetune_1_1,GPT_41_finetune_1_2,GPT_41_finetune_1_3,GPT_41_finetune_1_4,GPT_41_finetune_1_5,GPT_41_finetune_1_6,GPT_41_finetune_1_7,GPT_41_finetune_1_8
1692,7857,700cc1a8-76b4-4f68-969a-6603487d3c6f,2018-01-05 20:13:54,http://www.foxnews.com/us/2018/01/05/illegal-immigrant-who-killed-kate-steinle-sentenced-to-time-served.html,Illegal immigrant who killed Kate Steinle sentenced to time served,1,1,2,99,1,0,1,0,0,0,0,0,0,"[0, 1, 0, 0, 0, 0, 0, 0]",Illegal immigrant who killed Kate Steinle sentenced to time served,,Illegal immigrant who killed Kate Steinle sentenced to time served,"[0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0
1087,5156,bf29dd66-7d0b-4e89-a30e-c120782ba09b,2018-01-11 19:09:56,https://www.nytimes.com/aponline/2018/01/11/us/ap-us-stripped-of-citizenship.html,Immigrant Stripped of Citizenship Under Federal Initiative,1,2,7,99,1,0,0,0,0,0,0,1,0,"[0, 0, 0, 0, 0, 0, 1, 0]",Immigrant Stripped of Citizenship Under Federal Initiative,,Immigrant Stripped of Citizenship Under Federal Initiative,"[0, 0, 0, 1, 0, 1, 1, 0]","[0, 0, 0, 1, 0, 1, 1, 0]",0,0,0,1,0,1,1,0
932,4475,7ec8f24d-fc5e-4b00-808f-a1513f359693,2018-01-14 16:13:06,http://www.latimes.com/opinion/op-ed/la-oe-jennings-legal-illegal-immigration-20180114-story.html,"Yes, your ancestors probably did come here legally — because &apos;illegal&apos; immigration is less than a century old",1,2,5,99,1,0,0,0,0,1,0,0,0,"[0, 0, 0, 0, 1, 0, 0, 0]","Yes, your ancestors probably did come here legally — because &apos;illegal&apos; immigration is less than a century old",,"Yes, your ancestors probably did come here legally — because &apos;illegal&apos; immigration is less than a century old","[0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,0,1,0,0,0
910,4386,235429f8-b9a8-48ef-bf58-a6ed544f553b,2018-01-05 23:54:26,https://www.yahoo.com/news/illegal-immigrant-acquitted-california-shooting-gets-three-years-235103654.html,Illegal immigrant acquitted in California shooting gets three years on gun charge,1,1,2,99,1,0,1,0,0,0,0,0,0,"[0, 1, 0, 0, 0, 0, 0, 0]",Illegal immigrant acquitted in California shooting gets three years on gun charge,,Illegal immigrant acquitted in California shooting gets three years on gun charge,"[0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0
583,2872,f9069e97-a7ba-444f-a172-914ea580ce88,2018-01-11 14:48:22,http://thehill.com/homenews/campaign/368471-ariz-gop-senate-hopeful-on-arpaio-he-has-been-a-leader-on-fighting-illegal,Ariz. GOP Senate hopeful on Arpaio: He ‘has been a leader on fighting illegal immigration’,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",Ariz. GOP Senate hopeful on Arpaio: He ‘has been a leader on fighting illegal immigration’,,Ariz. GOP Senate hopeful on Arpaio: He ‘has been a leader on fighting illegal immigration’,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
348,1705,514bcc6b-a110-4cf2-8bab-27e6bd35ee8d,2018-01-12 01:58:58,http://www.nbcnews.com/politics/congress/bipartisan-senate-group-finds-agreement-daca-border-security-n836861,"Bipartisan Senate group finds agreement on DACA, border security - NBC News",1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]","Bipartisan Senate group finds agreement on DACA, border security - NBC News",,"Bipartisan Senate group finds agreement on DACA, border security - NBC News","[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
100,471,5be55f59-35e0-4488-8d22-3a7cc85f7efd,2018-01-10 22:38:36,http://www.chicagotribune.com/news/opinion/commentary/ct-perspec-wall-border-trump-immigration-wilkinson-0112-20180110-story.html,Commentary: Just let Trump have his border wall,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",Commentary: Just let Trump have his border wall,,Commentary: Just let Trump have his border wall,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
567,2767,fec45c50-e1d0-4204-92e7-24888c54aafd,2018-01-02 13:45:50,http://www.foxnews.com/politics/2018/01/02/prank-california-highway-signs-welcome-felons-illegal-immigrants-and-ms-13.html,"Prank California highway signs 'welcome'felons, illegal immigrants and MS-13",1,1,4,99,1,0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]","Prank California highway signs 'welcome'felons, illegal immigrants and MS-13",,"Prank California highway signs 'welcome'felons, illegal immigrants and MS-13","[0, 1, 0, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 1, 0, 0, 0]",0,1,0,0,1,0,0,0
500,2440,d9d65f7d-2b46-4de7-be92-8df17063a225,2018-01-11 00:16:35,http://abcnews.go.com/politics/video/trump-border-wall-included-immigration-reform-bill-52266093,WATCH: Trump says border wall must be included in immigration reform bill,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",WATCH: Trump says border wall must be included in immigration reform bill,,WATCH: Trump says border wall must be included in immigration reform bill,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
233,1104,41dced04-386d-4259-8b3a-cff421445e9d,2018-01-13 04:33:53,http://thehill.com/opinion/immigration/368739-a-year-into-trumps-presidency-the-media-is-still-ignorant-of-his-plan-for,"A year into Trump's presidency, the media is still ignorant of his plan for a wall | TheHill",1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]","A year into Trump's presidency, the media is still ignorant of his plan for a wall | TheHill",,"A year into Trump's presidency, the media is still ignorant of his plan for a wall | TheHill","[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1343,6201,679ce469-ff57-4a5a-a00a-f4654f426a6f,2018-01-05 04:37:35,http://thehill.com/homenews/senate/367458-trump-tells-gop-senators-that-2200-mile-border-wall-not-needed-in-immigration,"Trump tells GOP senators that 2,200-mile border wall not needed in immigration deal | TheHill",1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]","Trump tells GOP senators that 2,200-mile border wall not needed in immigration deal | TheHill",,"Trump tells GOP senators that 2,200-mile border wall not needed in immigration deal | TheHill","[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
1754,8120,8a600429-afc0-4757-b590-2aa2e1e9717c,2018-01-14 04:27:48,https://www.usatoday.com/story/news/nation-now/2018/01/13/indonesian-immigrant-finds-sanctuary-n-j-church/1032219001/,Indonesian immigrant finds sanctuary in N.J. church,1,1,4,99,1,0,0,0,1,0,0,0,0,"[0, 0, 0, 1, 0, 0, 0, 0]",Indonesian immigrant finds sanctuary in N.J. church,,Indonesian immigrant finds sanctuary in N.J. church,"[0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,1,0,0,0,0
1400,6497,f2e955ec-4980-4b4c-9e74-308c91160238,2018-01-10 05:42:43,https://www.yahoo.com/news/m/3caa634d-478c-3366-a7a3-caf06164026e/ss_%E2%80%9Cit%E2%80%99s-a-nightmare-for-us%E2%80%9D%3A-up.html,"“It’s a Nightmare for Us”: Up to 250,000 Salvadorans Face Deportation After Trump TPS Decision",1,2,4,7,1,0,0,0,1,0,0,1,0,"[0, 0, 0, 1, 0, 0, 1, 0]","“It’s a Nightmare for Us”: Up to 250,000 Salvadorans Face Deportation After Trump TPS Decision",,"“It’s a Nightmare for Us”: Up to 250,000 Salvadorans Face Deportation After Trump TPS Decision","[1, 0, 0, 1, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0]",1,0,0,1,0,0,0,0
1381,6398,c617c64b-9a8e-497d-a112-9bb8674810c7,2018-01-08 14:32:37,http://thehill.com/homenews/house/367874-texas-rep-most-dems-will-vote-against-daca-fix-that-includes-wall-funding,Texas rep: Most Dems will vote against DACA fix that includes wall funding,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Texas rep: Most Dems will vote against DACA fix that includes wall funding,,Texas rep: Most Dems will vote against DACA fix that includes wall funding,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
765,3751,7878c362-e836-41bb-a593-ed7ee7c1e985,2018-01-14 18:45:05,http://www.breitbart.com/big-government/2018/01/14/rep-labrador-mid-term-elections-amnesty-immigration/,Rep. Labrador: Mid-Term Elections Are All About Amnesty and Immigration,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Rep. Labrador: Mid-Term Elections Are All About Amnesty and Immigration,,Rep. Labrador: Mid-Term Elections Are All About Amnesty and Immigration,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
79,354,45af6e36-2ef8-499a-b8cf-f622c9c3de8e,2018-01-12 01:14:02,https://www.washingtonpost.com/politics/trump-attacks-protections-for-immigrants-from-shithole-countries-in-oval-office-meeting/2018/01/11/bfc0725c-f711-11e7-91af-31ac729add94_story.html?utm_term=.1df5d53a1082,Trump Attacks Protections For Immigrants From 'Shithole' Countries,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",Trump Attacks Protections For Immigrants From 'Shithole' Countries,,Trump Attacks Protections For Immigrants From 'Shithole' Countries,"[0, 0, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 0]",0,0,0,1,0,1,0,0
1119,5322,d8e07d5b-a6ae-415e-ab7b-05404f4aa241,2018-01-03 18:58:46,https://www.dailykos.com/stories/2018/1/2/1729217/-bosses-are-using-deportation-threats-to-keep-immigrant-workers-from-standing-up-for-their-rights,Bosses are using deportation threats to keep immigrant workers from standing up for their rights,1,2,1,4,1,1,0,0,1,0,0,0,0,"[1, 0, 0, 1, 0, 0, 0, 0]",Bosses are using deportation threats to keep immigrant workers from standing up for their rights,,Bosses are using deportation threats to keep immigrant workers from standing up for their rights,"[1, 0, 0, 1, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0]",1,0,0,1,0,0,0,0
1867,8582,696d0618-34d6-4c58-8735-87197229be75,2018-01-12 12:56:16,https://www.nytimes.com/2018/01/12/us/politics/trump-immigration-congress.html?src=twr,Trump Denies Using Racially-Charged Language About Immigrants,1,2,6,4,1,0,0,0,1,0,1,0,0,"[0, 0, 0, 1, 0, 1, 0, 0]",Trump Denies Using Racially-Charged Language About Immigrants,,Trump Denies Using Racially-Charged Language About Immigrants,"[0, 0, 0, 1, 1, 1, 0, 0]","[0, 0, 0, 1, 1, 1, 0, 0]",0,0,0,1,1,1,0,0
1885,8639,a0b14716-ae8c-4c48-90fe-27dec16ef93f,2018-01-04 16:51:24,https://www.yahoo.com/news/motel-chain-sued-giving-guest-011919168.html,Motel chain sued for giving out guest information to immigration authorities,1,1,2,99,1,0,1,0,0,0,0,0,0,"[0, 1, 0, 0, 0, 0, 0, 0]",Motel chain sued for giving out guest information to immigration authorities,,Motel chain sued for giving out guest information to immigration authorities,"[0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,1,0,0,0,0
363,1757,542d13fb-756c-433f-9108-b50ed0d07459,2018-01-09 23:52:03,http://www.breitbart.com/news/trump-embraces-role-as-negotiator-in-chief-on-immigration/,Trump embraces role as negotiator in chief on immigration,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",Trump embraces role as negotiator in chief on immigration,,Trump embraces role as negotiator in chief on immigration,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
48,239,4e987fed-4688-44fd-9619-59037cfc7be2,2018-01-11 21:09:55,http://thehill.com/homenews/house/368556-gop-lawmaker-proposes-bill-to-grant-residency-for-salvadoran-immigrants,GOP lawmaker proposes bill to grant residency for Salvadoran immigrants,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",GOP lawmaker proposes bill to grant residency for Salvadoran immigrants,,GOP lawmaker proposes bill to grant residency for Salvadoran immigrants,"[0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,1,0
836,4055,195199fc-5331-43f2-926e-853005ad6281,2018-01-06 20:17:41,http://www.breitbart.com/news/the-latest-trump-says-daca-bill-has-to-overhaul-immigration/,The Latest: Trump says DACA bill has to overhaul immigration - Breitbart,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",The Latest: Trump says DACA bill has to overhaul immigration - Breitbart,,The Latest: Trump says DACA bill has to overhaul immigration - Breitbart,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
1814,8358,e344229b-49e5-4334-b31d-59dc462a0edc,2018-01-11 17:27:34,http://www.breitbart.com/news/us-immigration-agents-raid-7-eleven-stores/,US immigration agents raid 7-Eleven stores - Breitbart,1,1,1,99,1,1,0,0,0,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0]",US immigration agents raid 7-Eleven stores - Breitbart,,US immigration agents raid 7-Eleven stores - Breitbart,"[0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0
1443,6687,ed7d457a-94e9-45fe-8be9-e9b1dc6c7882,2018-01-12 14:31:09,https://www.yahoo.com/news/thanks-no-thanks-norwegians-reject-trumps-immigration-offer-142638563.html,"'Thanks, but no thanks': Norwegians reject Trump's immigration offer",1,2,8,6,1,0,0,0,0,0,1,0,1,"[0, 0, 0, 0, 0, 1, 0, 1]","'Thanks, but no thanks': Norwegians reject Trump's immigration offer",,"'Thanks, but no thanks': Norwegians reject Trump's immigration offer","[0, 0, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 1]",0,0,0,0,0,1,0,1
1259,5838,7e24a9a3-d1ac-47bb-9a01-d74154856a8e,2018-01-05 01:24:05,https://www.huffingtonpost.com/entry/trump-daca-republicans-meeting_us_5a4ea6a8e4b01e1a4b13e0ce,"Trump, GOP, Congratulate Selves For Immigration Meeting 4 Months Into DACA Crisis",1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]","Trump, GOP, Congratulate Selves For Immigration Meeting 4 Months Into DACA Crisis",,"Trump, GOP, Congratulate Selves For Immigration Meeting 4 Months Into DACA Crisis","[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
940,4520,fde7fb19-8fe6-4b9b-a53f-70e91a55d8f6,2018-01-04 04:39:27,http://dailycaller.com/2018/01/03/tucker-bursts-into-laughter-during-interview-with-dem-congressman-on-immigration-video/,Tucker Bursts Into Laughter During Interview With Dem Congressman On Immigration [VIDEO],1,1,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",Tucker Bursts Into Laughter During Interview With Dem Congressman On Immigration [VIDEO],,Tucker Bursts Into Laughter During Interview With Dem Congressman On Immigration [VIDEO],"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
253,1197,201686a3-af9b-4a5c-9a38-4995ac5c19e7,2018-01-08 15:30:51,https://www.cbsnews.com/news/trump-administration-ends-special-protections-for-emigrants-from-el-salvador/,Trump administration ends special protections for emigrants from El Salvador,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Trump administration ends special protections for emigrants from El Salvador,,Trump administration ends special protections for emigrants from El Salvador,"[0, 0, 0, 1, 0, 1, 1, 0]","[0, 0, 0, 1, 0, 1, 1, 0]",0,0,0,1,0,1,1,0
1185,5577,3f7f9531-f902-42f1-8c36-634afbcee3fd,2018-01-02 17:15:25,http://thehill.com/homenews/senate/367041-dem-senator-rips-trump-the-only-dream-he-cares-about-is-his-empty-one-of-a,Dem senator hits Trump over DACA: His 'only dream'is his'empty one of a border wall',1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Dem senator hits Trump over DACA: His 'only dream'is his'empty one of a border wall',,Dem senator hits Trump over DACA: His 'only dream'is his'empty one of a border wall',"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
585,2886,53614857-21d8-4f17-97da-c86d6de3f4e1,2018-01-14 23:41:42,http://abcnews.go.com/thisweek/video/trump-inflammatory-comments-hole-countries-oval-office-immigration-52342531,WATCH: Trump inflammatory comments on 's---hole countries' in Oval Office immigration meeting,1,2,6,4,1,0,0,0,1,0,1,0,0,"[0, 0, 0, 1, 0, 1, 0, 0]",WATCH: Trump inflammatory comments on 's---hole countries' in Oval Office immigration meeting,,WATCH: Trump inflammatory comments on 's---hole countries' in Oval Office immigration meeting,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
857,4145,918c5e28-51ba-40f4-98b0-b2eab82a5134,2018-01-12 04:03:56,https://www.yahoo.com/news/m/b020b33e-f836-33f0-b5ee-148bfda1bfe9/ss_undocumented-immigrants-as.html,Undocumented immigrants as 7-Eleven clerks? ICE just cannot let that stand,1,2,1,2,1,1,1,0,0,0,0,0,0,"[1, 1, 0, 0, 0, 0, 0, 0]",Undocumented immigrants as 7-Eleven clerks? ICE just cannot let that stand,,Undocumented immigrants as 7-Eleven clerks? ICE just cannot let that stand,"[1, 0, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 0]",1,0,0,0,0,1,0,0
968,4626,afe012cb-8350-4bee-90c2-7a80ecf7c1af,2018-01-07 15:05:21,https://www.nytimes.com/2018/01/07/nyregion/immigrants-bail.html?src=twr,Judge Faults U.S. for Holding Immigrant Defendants Freed on Bail,1,2,6,99,1,0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]",Judge Faults U.S. for Holding Immigrant Defendants Freed on Bail,,Judge Faults U.S. for Holding Immigrant Defendants Freed on Bail,"[0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,1,0,0,0,0
1815,8359,5e1c1785-f943-4f9a-af94-57ba41e0a6b8,2018-01-12 20:31:13,http://thehill.com/blogs/blog-briefing-room/news/368781-vatican-newspaper-trump-used-offensive-words-about-immigrants,Vatican newspaper: Trump used ‘offensive words about immigrants’,1,2,6,4,1,0,0,0,1,0,1,0,0,"[0, 0, 0, 1, 0, 1, 0, 0]",Vatican newspaper: Trump used ‘offensive words about immigrants’,,Vatican newspaper: Trump used ‘offensive words about immigrants’,"[0, 0, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 0]",0,0,0,1,0,1,0,0
924,4456,aa7867dc-c19c-4211-9016-25d16b998182,2018-01-07 01:36:33,https://www.newsmax.com/newsfront/donald-trump-washington-post-nancy-pelosi-wall/2018/01/06/id/835592/,"WashPost: Dems Voted for Barriers Twice in Past, But Blocking Trump's Wall",1,2,7,99,1,0,0,0,0,0,0,1,0,"[0, 0, 0, 0, 0, 0, 1, 0]","WashPost: Dems Voted for Barriers Twice in Past, But Blocking Trump's Wall",,"WashPost: Dems Voted for Barriers Twice in Past, But Blocking Trump's Wall","[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
521,2553,6981a310-9cce-4665-89c7-9d22b41d7e47,2018-01-08 16:13:43,http://www.foxnews.com/politics/2018/01/08/trump-administration-to-end-special-protections-for-salvadoran-immigrants.html,Trump administration to end special protections for Salvadoran immigrants,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Trump administration to end special protections for Salvadoran immigrants,,Trump administration to end special protections for Salvadoran immigrants,"[0, 0, 0, 1, 0, 1, 1, 0]","[0, 0, 0, 1, 0, 1, 1, 0]",0,0,0,1,0,1,1,0
1055,5033,68e87993-85a0-48a8-abea-acf3af6f15f0,2018-01-03 14:29:18,http://www.latimes.com/opinion/readersreact/la-ol-le-border-wall-prototypes-20180103-story.html,Trump's border wall prototypes will one day remind us of how intolerant we were,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Trump's border wall prototypes will one day remind us of how intolerant we were,,Trump's border wall prototypes will one day remind us of how intolerant we were,"[0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,0,1,0,0,0
787,3822,16a6359f-d7e4-42a6-b4a8-c87120cc4225,2018-01-08 15:46:21,https://www.wsj.com/articles/u-s-to-end-protections-for-some-salvadoran-immigrants-1515426261?tesla=y?mod=breakingnews,U.S. to End Protections for Some Salvadoran Immigrants,1,2,7,99,1,0,0,0,0,0,0,1,0,"[0, 0, 0, 0, 0, 0, 1, 0]",U.S. to End Protections for Some Salvadoran Immigrants,,U.S. to End Protections for Some Salvadoran Immigrants,"[0, 0, 0, 1, 0, 0, 1, 0]","[0, 0, 0, 1, 0, 0, 1, 0]",0,0,0,1,0,0,1,0
149,711,639aca8b-26c1-4a2a-a503-cedfab852065,2018-01-12 00:28:07,http://www.chicagotribune.com/news/local/politics/ct-met-donald-trump-illinois-lawmakers-20180111-story.html,"Illinois Democrats assail Trump immigration comments as 'vile,' 'racist'",1,1,6,5,1,0,0,0,0,1,1,0,0,"[0, 0, 0, 0, 1, 1, 0, 0]","Illinois Democrats assail Trump immigration comments as 'vile,' 'racist'",,"Illinois Democrats assail Trump immigration comments as 'vile,' 'racist'","[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
527,2600,c2c40614-d61a-468d-b399-ef23a68894ef,2018-01-09 21:40:00,http://www.chicagotribune.com/news/immigration/ct-trump-dreamers-immigration-deal-20180109-story.html,President Trump suggests 2-phase immigration deal for 'Dreamers' - Chicago Tribune,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",President Trump suggests 2-phase immigration deal for 'Dreamers' - Chicago Tribune,,President Trump suggests 2-phase immigration deal for 'Dreamers' - Chicago Tribune,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
1910,24,f6832000-b0b3-4bb7-96d0-426de36ce05d,2018-02-02 23:30:56,http://www.breitbart.com/video/2018/02/02/cnbcs-insana-trumps-immigration-enforcement-like-little-ethnic-cleansing/,CNBC's Insana: Trump's Immigration Enforcement 'Like a Little Ethnic Cleansing' - Breitbart,1,2,6,4,1,0,0,0,1,0,1,0,0,"[0, 0, 0, 1, 0, 1, 0, 0]",CNBC's Insana: Trump's Immigration Enforcement 'Like a Little Ethnic Cleansing' - Breitbart,,CNBC's Insana: Trump's Immigration Enforcement 'Like a Little Ethnic Cleansing' - Breitbart,"[0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,1,0,0,0,0
1250,5805,a735dc0d-3535-44da-9f7b-6150f4134c02,2018-01-12 00:14:51,http://www.breitbart.com/news/trump-why-allow-immigrants-from-shithole-countries/,Trump: Why allow immigrants from ‘shithole countries’,1,2,6,4,1,0,0,0,1,0,1,0,0,"[0, 0, 0, 1, 0, 1, 0, 0]",Trump: Why allow immigrants from ‘shithole countries’,,Trump: Why allow immigrants from ‘shithole countries’,"[0, 0, 0, 1, 1, 1, 0, 0]","[0, 0, 0, 1, 1, 1, 0, 0]",0,0,0,1,1,1,0,0
774,3773,1c1935cb-061e-4109-95e3-09771bda7a9f,2018-01-09 21:14:42,http://thehill.com/homenews/administration/368107-trump-daca-solution-should-be-a-bill-of-love,Trump: Immigration solution should be a 'bill of love' | TheHill,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Trump: Immigration solution should be a 'bill of love' | TheHill,,Trump: Immigration solution should be a 'bill of love' | TheHill,"[0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,1,0,0
1916,60,9c58a0df-ddb5-4983-af4a-b3d52a4f0e75,2018-02-08 10:46:48,https://www.wsj.com/articles/where-donald-trumps-border-wall-would-start-1518085801,Where Donald Trump’s Border Wall Would Start,1,2,6,7,1,0,0,0,0,0,1,1,0,"[0, 0, 0, 0, 0, 1, 1, 0]",Where Donald Trump’s Border Wall Would Start,,Where Donald Trump’s Border Wall Would Start,"[0, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 1, 0]",0,0,0,0,0,1,1,0
